,0 1,0 2,0 3,1 2,1 3,2 3
24,132.77065112441073,94.06951434444636,64.010202311819,129.93614873852465,170.86227026467836,158.0094808832685
25,132.77065112441073,94.06951434444636,64.010202311819,129.93614873852465,170.86227026467836,158.0094808832685
26,132.77065112441073,94.06951434444636,64.010202311819,129.93614873852465,170.86227026467836,158.0094808832685
27,132.03503322982124,94.06951434444636,64.010202311819,129.6064524975512,170.0606244843291,158.0094808832685
28,134.39680055715613,94.06951434444636,63.9213422887849,130.50301348627931,172.66249737566062,157.92031018523235
29,134.39680055715613,94.06951434444636,63.9213422887849,130.50301348627931,172.66249737566062,157.92031018523235
30,134.39680055715613,93.87196812680556,64.010202311819,130.24625292114933,172.7191535412329,157.81693825442184
31,131.38112497615478,91.01265470251924,66.56371383869744,129.30913082996113,170.00414112603258,157.53392458769
32,132.11020323956814,91.16989483925055,66.65265186022233,129.9625385447668,170.86227026467836,157.7744355876452
33,132.11020323956814,91.16989483925055,66.65265186022233,129.9625385447668,170.86227026467836,157.7744355876452
34,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
35,131.91088848158063,91.20601076683488,66.65265186022233,129.58514305274355,170.6442337144739,157.81693825442184
36,132.11020323956814,91.20601076683488,66.65265186022233,129.67771204027315,170.86227026467836,157.81693825442184
37,132.11020323956814,90.97973655710373,66.65265186022233,129.6119677498957,170.86227026467836,157.5905504273654
38,132.11020323956814,90.97973655710373,66.65265186022233,129.6119677498957,170.86227026467836,157.5905504273654
39,132.11020323956814,90.97973655710373,66.65265186022233,129.6119677498957,170.86227026467836,157.5905504273654
40,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
41,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
42,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
43,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
44,131.91088848158063,90.97973655710373,66.65265186022233,129.5190682640977,170.6442337144739,157.5905504273654
45,131.91088848158063,90.97973655710373,66.56371383869744,129.5190682640977,170.58773256011114,157.5013888954634
46,131.38112497615478,91.20601076683488,66.56371383869744,129.34734786612364,170.00414112603258,157.72777688156262
47,132.63213223046668,93.43819561613975,64.34071805629776,129.58514305274355,170.58773256011114,157.72777688156262
48,132.40600024168089,92.39203645336538,65.37644835871708,129.58514305274355,170.58773256011114,157.72777688156262
49,131.87421886024575,92.39203645336538,65.37644835871708,129.34734786612364,170.00414112603258,157.72777688156262
50,132.63213223046668,93.43819561613975,64.34071805629776,129.58514305274355,170.58773256011114,157.72777688156262
51,132.40899440747972,92.74619830483618,64.91806913333146,129.50769899893984,170.58773256011114,157.61470997340317
52,132.63213223046668,93.43819561613975,64.34071805629776,129.58514305274355,170.58773256011114,157.72777688156262
53,132.63213223046668,93.43819561613975,64.34071805629776,129.58514305274355,170.58773256011114,157.72777688156262
54,132.6060368158252,92.39203645336538,65.37644835871708,129.67771204027315,170.8057639542647,157.72777688156262
55,131.91088848158063,91.20601076683488,66.56371383869744,129.58514305274355,170.58773256011114,157.72777688156262
56,131.91088848158063,91.20601076683488,66.56371383869744,129.58514305274355,170.58773256011114,157.72777688156262
57,132.91556154190522,91.31798070478781,66.44847929034945,129.91646739347559,171.6119625783704,157.72777688156262
58,132.91556154190522,91.20408982057768,66.44847929034945,129.83973852407436,171.6119625783704,157.61470997340317
59,132.98342340306928,91.72439152155766,65.94485575084686,129.83973852407436,171.68126077123267,157.62185127703583
60,132.98342340306928,91.8383471105616,65.94485575084686,129.91646739347559,171.68126077123267,157.73489277899168
61,132.03101037256363,91.69102630028745,65.79170920412388,129.5556164895988,170.58773256011114,157.4292133754088
62,132.08684605213344,91.54118780090197,65.93517422438497,129.5556164895988,170.58773256011114,157.4292133754088
63,132.03101037256363,91.79479046220435,65.79170920412388,129.547716984901,170.58773256011114,157.53392458769
64,132.03101037256363,91.72503366039176,65.79170920412388,129.5524700652211,170.58773256011114,157.46354498740334
65,132.03101037256363,91.72503366039176,65.79170920412388,129.5524700652211,170.58773256011114,157.46354498740334
66,132.08684605213344,91.57521498746262,65.93517422438497,129.5524700652211,170.58773256011114,157.46354498740334
67,132.08684605213344,91.68661521181815,65.93517422438497,129.62752643246728,170.58773256011114,157.5740697227815
68,132.08684605213344,91.7347332748071,65.93517422438497,129.887083611112,170.58773256011114,157.61664166261124
69,132.08684605213344,91.57004313638824,65.93517422438497,129.6352054806101,170.58773256011114,157.45650828085832
70,132.03101037256363,91.71997928477744,65.79170920412388,129.6352054806101,170.58773256011114,157.45650828085832
71,132.23085872821065,91.71997928477744,65.79170920412388,129.72823362707132,170.8057639542647,157.45650828085832
72,132.03101037256363,91.71997928477744,65.79170920412388,129.6352054806101,170.58773256011114,157.45650828085832
73,132.03101037256363,91.71997928477744,65.79170920412388,129.6352054806101,170.58773256011114,157.45650828085832
74,132.08684605213344,91.63894273178845,65.93517422438497,129.62967879694835,170.58773256011114,157.52601570851718
75,132.08684605213344,91.54118780090197,65.93517422438497,129.5556164895988,170.58773256011114,157.4292133754088
76,132.08684605213344,91.54118780090197,66.02409863072724,129.5556164895988,170.6442337144739,157.51837767067056
77,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
78,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
79,132.98342340306928,91.54118780090197,65.93517422438497,129.88925191870186,171.6119625783704,157.4292133754088
80,133.06973547730527,91.81429226433104,65.73269049719478,129.85203981455203,171.6119625783704,157.5013888954634
81,133.3796461233872,91.61207859229044,65.93517422438497,130.01872997380033,172.0546343461867,157.5013888954634
82,133.3796461233872,91.54118780090197,65.93517422438497,130.0562196282823,172.0546343461867,157.4292133754088
83,133.3796461233872,91.61207859229044,65.93517422438497,130.01872997380033,172.0546343461867,157.5013888954634
84,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
85,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
86,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
87,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
88,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
89,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
90,132.98342340306928,91.61207859229044,65.93517422438497,129.85203981455203,171.6119625783704,157.5013888954634
91,132.03101037256363,91.76183402700713,65.74282090084056,129.5190682640977,170.64185770203042,157.44859556058287
92,132.5496605050349,91.69102630028745,65.74282090084056,129.8211964357131,171.19503030170006,157.3763710472446
93,133.59044314620712,91.54118780090197,65.88603873355872,130.2110075377654,172.30913904955824,157.3763710472446
94,132.6052280266506,91.54118780090197,65.87331250210514,129.8211964357131,171.13323289180278,157.36587509368098
95,132.08684605213344,91.54118780090197,65.88603873355872,129.5556164895988,170.64185770203042,157.3763710472446
96,133.3796461233872,91.54118780090197,65.88603873355872,130.0562196282823,172.1085881064626,157.3763710472446
97,133.05867878496315,91.54118780090197,65.94485575084686,129.9198852524124,171.76588718368967,157.4362924614271
98,132.98342340306928,91.54118780090197,65.94485575084686,129.88925191870186,171.68126077123267,157.4362924614271
99,132.08684605213344,91.61207859229044,65.94485575084686,129.5190682640977,170.6570903888848,157.50850283079956
100,132.08684605213344,91.61207859229044,65.88603873355872,129.5190682640977,170.64185770203042,157.44859556058287
101,132.08684605213344,91.61207859229044,65.94485575084686,129.5190682640977,170.6570903888848,157.50850283079956
102,132.08684605213344,91.61207859229044,65.93517422438497,129.5190682640977,170.58773256011114,157.5013888954634
103,132.08684605213344,91.61207859229044,65.93517422438497,129.5190682640977,170.58773256011114,157.5013888954634
104,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
105,132.92831940561047,91.69102630028745,65.79170920412388,129.88925191870186,171.6119625783704,157.4292133754088
106,133.2745497084871,92.25638555677322,65.32656580595679,129.87857358317424,171.74121986290885,157.53392458769
107,133.1784235527662,92.25638555677322,65.32656580595679,129.8804980587925,171.6119625783704,157.53392458769
108,133.45168451540803,92.71779643628291,64.86575136387461,129.87857358317424,171.74121986290885,157.53392458769
109,132.39312557682138,92.35091962725653,65.22798325872112,129.547716984901,170.58773256011114,157.53392458769
110,132.279545281952,92.25638555677322,65.32656580595679,129.547716984901,170.58773256011114,157.53392458769
111,132.279545281952,92.22344573913944,65.32656580595679,129.5190682640977,170.58773256011114,157.5013888954634
112,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
113,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
114,132.92831940561047,91.76183402700713,65.79170920412388,129.85203981455203,171.6119625783704,157.5013888954634
115,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
116,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
117,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
118,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
119,133.2355778311484,91.91658220364812,65.62406037422554,129.85203981455203,171.6119625783704,157.5013888954634
120,132.03101037256363,91.76183402700713,65.79170920412388,129.5190682640977,170.58773256011114,157.5013888954634
121,131.5559348718255,91.63894273178845,65.93517422438497,129.390948775407,170.00414112603258,157.52601570851718
122,133.01559043961726,91.54118780090197,65.93517422438497,129.8251827805376,171.6892766016562,157.4292133754088
123,133.06310157214884,91.63894273178845,65.93517422438497,129.8710958027228,171.7676087043189,157.52601570851718
124,133.06310157214884,91.63894273178845,65.93517422438497,129.8710958027228,171.7676087043189,157.52601570851718
125,133.06310157214884,91.63894273178845,65.93517422438497,129.8710958027228,171.7676087043189,157.52601570851718
126,133.06310157214884,91.63894273178845,65.93517422438497,129.8710958027228,171.7676087043189,157.52601570851718
127,133.06310157214884,91.63894273178845,65.93517422438497,129.8710958027228,171.7676087043189,157.52601570851718
128,133.06310157214884,91.75379665169176,65.93517422438497,129.86081549104793,171.7676087043189,157.64187261003977
129,133.06310157214884,91.75379665169176,65.93517422438497,129.86081549104793,171.7676087043189,157.64187261003977
130,133.06310157214884,91.75379665169176,65.93517422438497,129.86081549104793,171.7676087043189,157.64187261003977
131,133.1166375777273,91.75379665169176,65.93517422438497,129.9164346801435,171.80977853428485,157.64187261003977
132,133.1166375777273,91.75379665169176,65.93517422438497,129.9164346801435,171.80977853428485,157.64187261003977
133,133.1166375777273,91.75379665169176,65.93517422438497,129.9164346801435,171.80977853428485,157.64187261003977
134,133.1166375777273,91.75379665169176,65.93517422438497,129.9164346801435,171.80977853428485,157.64187261003977
135,133.01559043961726,91.54118780090197,65.93517422438497,129.8251827805376,171.6892766016562,157.4292133754088
136,133.33706948932092,92.16575754584778,65.37644835871708,129.7878875858607,171.6892766016562,157.5013888954634
137,133.34256034739994,92.56307948636972,64.91806913333146,129.8251827805376,171.6892766016562,157.4292133754088
138,133.34256034739994,92.56307948636972,64.91806913333146,129.8251827805376,171.6892766016562,157.4292133754088
139,133.33706948932092,92.09478478176709,65.37644835871708,129.8251827805376,171.6892766016562,157.4292133754088
140,133.33706948932092,92.09478478176709,65.37644835871708,129.8251827805376,171.6892766016562,157.4292133754088
141,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
142,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
143,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
144,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
145,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
146,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
147,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
148,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
149,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
150,133.40045652095796,92.09478478176709,65.37644835871708,129.8874561456956,171.74121986290885,157.4292133754088
151,132.27172789375663,90.30086203353764,67.11162343439476,129.76279776576953,171.32543302148693,157.36587509368098
152,132.5867674392886,90.30086203353764,67.17354017766223,129.83015159815537,171.7229396440674,157.4292133754088
153,132.5231247745087,90.30086203353764,66.82721750903596,129.767876163556,171.21318874432546,157.0909922433492
154,132.5231247745087,90.30086203353764,67.2378650761608,129.767876163556,171.69618662043723,157.49432543428355
155,132.5231247745087,90.48407871001393,67.2378650761608,129.7181456080837,171.69618662043723,157.67980276497053
156,132.5867674392886,90.40468912617308,67.29984398198856,129.82125972274343,171.75598533966732,157.66237882259674
157,132.59242097495618,90.36025765788852,67.24326137242304,129.8874561456956,171.77421837982556,157.5576882414819
158,132.59242097495618,90.36025765788852,67.18132850725713,129.8874561456956,171.76635875514157,157.49432543428355
159,132.6235548460378,90.30086203353764,67.60123371655285,129.8874561456956,172.27830884937313,157.84707790770153
160,132.59242097495618,90.36025765788852,67.5450190613638,129.8874561456956,172.27830884937313,157.84707790770153
161,132.4977169614631,90.36025765788852,67.69828727523318,129.88925191870186,172.3973204548145,157.99386957727194
162,132.59242097495618,90.36025765788852,67.5450190613638,129.8874561456956,172.27830884937313,157.84707790770153
163,131.60546569196887,90.36025765788852,67.62242971085853,129.5556164895988,171.40329168367802,157.91397862127346
164,132.04840703317853,91.44691183413467,66.53505091303383,129.5556164895988,171.40329168367802,157.91397862127346
165,132.11864743479632,91.95024569842107,65.76074284860228,129.5556164895988,171.14728890636857,157.63731570919367
166,133.01559043961726,91.61207859229044,66.44073524578127,129.7878875858607,172.50464399545885,157.98641309935485
167,132.5793845211238,91.61207859229044,66.44073524578127,129.64161825586726,171.997888649832,157.98641309935485
168,132.5793845211238,91.60534659068762,66.44073524578127,129.734109948001,171.997888649832,157.9771931134365
169,132.47759810624586,91.72439152155766,66.44073524578127,129.54867039070683,171.9046820188444,158.09993706513612
170,132.47759810624586,91.61207859229044,66.44073524578127,129.56055906023255,171.9046820188444,157.98641309935485
171,133.04266082727,91.61207859229044,65.77905213667948,129.7928324061079,171.95752993108505,157.33019037679955
172,133.04266082727,91.54054402285361,65.77905213667948,129.79677037584568,171.95752993108505,157.25801251446615
173,133.04266082727,91.54054402285361,65.77905213667948,129.79677037584568,171.95752993108505,157.25801251446615
174,133.29954988671193,92.23688050340819,65.19350044291224,129.92681064737948,171.9759590756801,157.36668683364977
175,132.7988230369532,92.22562293094042,65.19350044291224,129.75227329415083,171.41737630707104,157.35448047322961
176,132.5793845211238,91.63894273178845,65.77905213667948,129.75227329415083,171.41737630707104,157.35448047322961
177,132.5793845211238,91.63894273178845,65.77905213667948,129.75227329415083,171.41737630707104,157.35448047322961
178,133.04266082727,91.63894273178845,65.86987323503817,129.90352429784193,172.08118142318762,157.44240383391
179,132.98342340306928,91.54118780090197,65.76459305735877,129.88925191870186,171.88489753320388,157.24105165000648
180,132.98342340306928,91.63894273178845,65.89376298254636,129.96272090488102,172.10186082666272,157.46055132953143
181,132.90186228943523,91.69102630028745,66.04832851783607,129.8385684763969,172.35342323261236,157.6577998197362
182,133.02410758956438,91.69102630028745,66.04832851783607,129.8874561456956,172.49118035424306,157.6577998197362
183,133.02410758956438,91.78883987174042,66.04832851783607,129.9608353505009,172.49118035424306,157.754357863737
184,133.02410758956438,91.78883987174042,65.94841923806814,129.9608353505009,172.44019253062783,157.65336065241362
185,132.98777763388637,91.69102630028745,65.63568922468933,129.83015159815537,172.0573139974003,157.2517912266821
186,132.98777763388637,91.69102630028745,65.36699167010823,129.83015159815537,171.82095623060655,156.98553278566789
187,133.02410758956438,91.69102630028745,65.65733622376099,129.8874561456956,172.18973778945133,157.2681728259091
188,132.98777763388637,91.69102630028745,65.65733622376099,129.83015159815537,172.17124730918343,157.2681728259091
189,132.98777763388637,91.69102630028745,65.65733622376099,129.83015159815537,172.17124730918343,157.2681728259091
190,132.98777763388637,91.69102630028745,65.65733622376099,129.83015159815537,172.17124730918343,157.2681728259091
191,132.03854361511264,91.69102630028745,65.65733622376099,129.5009823283206,171.07607664428124,157.2681728259091
192,132.98777763388637,91.69102630028745,65.54156314889049,129.83015159815537,171.96621906642017,157.1589541960623
193,132.50481047871432,91.69102630028745,65.54156314889049,129.6194521821474,171.431522480552,157.1589541960623
194,132.50481047871432,91.69102630028745,65.54156314889049,129.6194521821474,171.431522480552,157.1589541960623
195,132.98777763388637,91.69102630028745,65.54156314889049,129.83015159815537,171.96621906642017,157.1589541960623
196,133.02552687360424,91.78883987174042,65.54156314889049,129.86942875442242,172.03453054546927,157.2555789948325
197,133.04266082727,91.54118780090197,65.68384352335056,129.83015159815537,171.96621906642017,157.1589541960623
198,133.08027727653706,91.54118780090197,65.79927051267362,129.79611482629207,172.23953843412374,157.2681728259091
199,133.00301650714545,91.54118780090197,65.79927051267362,129.80358802436857,172.13219338636222,157.2681728259091
200,133.08027727653706,91.54118780090197,65.79927051267362,129.79611482629207,172.23953843412374,157.2681728259091
201,132.62585645340806,91.54118780090197,65.68384352335056,129.59740886298616,171.5312627482233,157.1589541960623
202,132.5600218768841,91.54118780090197,65.68384352335056,129.6194521821474,171.431522480552,157.1589541960623
203,132.63525360928745,91.54118780090197,65.79927051267362,129.6498793057672,171.72115565648866,157.2681728259091
204,132.63525360928745,91.54118780090197,65.79927051267362,129.6498793057672,171.72115565648866,157.2681728259091
205,132.5600218768841,91.54118780090197,65.79927051267362,129.6194521821474,171.63656545153773,157.2681728259091
206,132.5600218768841,91.54118780090197,65.79927051267362,129.6194521821474,171.63656545153773,157.2681728259091
207,132.5600218768841,91.54118780090197,65.79927051267362,129.6194521821474,171.63656545153773,157.2681728259091
208,132.5600218768841,91.54118780090197,65.79927051267362,129.6194521821474,171.63656545153773,157.2681728259091
209,132.84872600066586,91.54118780090197,65.79927051267362,129.81890749809907,171.91758490625674,157.2681728259091
210,132.84872600066586,91.54118780090197,65.79927051267362,129.81890749809907,171.91758490625674,157.2681728259091
211,133.39738565654122,90.97973655710373,66.71752543372693,130.09883997945562,172.9760090301542,157.6293158774725
212,133.01073415330058,91.02071381833919,66.60143091555915,129.8874561456956,172.44019253062783,157.556810528774
213,133.1040029450655,91.02071381833919,66.60143091555915,129.96966393739737,172.52155633427378,157.556810528774
214,132.89737770174403,90.90727134833608,66.72537448377489,129.96966393739737,172.52155633427378,157.556810528774
215,132.745811610009,90.7842920553991,66.8281774403582,129.96966393739737,172.39788919821495,157.53516402378233
216,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
217,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
218,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
219,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
220,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
221,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
222,132.745811610009,90.7842920553991,66.8281774403582,129.96966393739737,172.39788919821495,157.53516402378233
223,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
224,132.745811610009,90.7842920553991,66.8281774403582,129.96966393739737,172.39788919821495,157.53516402378233
225,132.745811610009,90.7842920553991,66.85540890608627,129.96966393739737,172.52155633427378,157.556810528774
226,132.46734842971688,91.16668922364136,66.15282684814004,129.67857843144336,171.5096326740863,157.25513665378313
227,132.46734842971688,91.16668922364136,66.0703844396262,129.67857843144336,171.38814573942975,157.17570958643708
228,132.96631528323255,91.16668922364136,66.0703844396262,129.8874561456956,171.9466931929777,157.17570958643708
229,132.92979951839246,91.16668922364136,66.0703844396262,129.83015159815537,171.92823648255109,157.17570958643708
230,132.72025354104775,90.73366698199736,66.50560577876128,129.83015159815537,171.92823648255109,157.17570958643708
231,132.92979951839246,91.16668922364136,66.0703844396262,129.83015159815537,171.92823648255109,157.17570958643708
232,132.92979951839246,91.16668922364136,66.15120936158307,129.83015159815537,171.95752993108505,157.25782372905968
233,132.72025354104775,90.73366698199736,66.50560577876128,129.83015159815537,171.92823648255109,157.17570958643708
234,132.72025354104775,90.73366698199736,66.5864145302929,129.83015159815537,171.95752993108505,157.25782372905968
235,132.72025354104775,90.73366698199736,66.58808301790947,129.83015159815537,172.04971868619842,157.25513665378313
236,132.61591495744395,90.7842920553991,66.54560090644611,129.83015159815537,172.04971868619842,157.25513665378313
237,132.61591495744395,90.7842920553991,66.46294155392162,129.83015159815537,171.92823648255109,157.17570958643708
238,132.61591495744395,90.7842920553991,66.46294155392162,129.83015159815537,171.92823648255109,157.17570958643708
239,132.61591495744395,90.7842920553991,66.54366686620146,129.83015159815537,171.95752993108505,157.25782372905968
240,132.61591495744395,90.7842920553991,66.54366686620146,129.83015159815537,171.95752993108505,157.25782372905968
241,132.84872600066586,91.54118780090197,65.77905213667948,129.81890749809907,171.7037253527133,157.25782372905968
242,132.84872600066586,91.61207859229044,65.86987323503817,129.78177924500807,171.82737441979378,157.4181736141034
243,132.5600218768841,91.61207859229044,65.86987323503817,129.58246588176965,171.54643686185963,157.4181736141034
244,132.5793845211238,91.61207859229044,65.86987323503817,129.64161825586726,171.54102541374763,157.4181736141034
245,133.04266082727,91.61207859229044,65.77905213667948,129.7928324061079,171.95752993108505,157.33019037679955
246,133.04266082727,91.61207859229044,65.86987323503817,129.7928324061079,172.08118142318762,157.4181736141034
247,133.04266082727,91.61207859229044,65.86987323503817,129.7928324061079,172.08118142318762,157.4181736141034
248,133.04266082727,91.54118780090197,65.86987323503817,129.83015159815537,172.08118142318762,157.34577307319063
249,133.08027727653706,91.54118780090197,65.86987323503817,129.79611482629207,172.14955939531183,157.34577307319063
250,133.08027727653706,91.54118780090197,65.86987323503817,129.79611482629207,172.14955939531183,157.34577307319063
251,132.62585645340806,91.54118780090197,65.86987323503817,129.59740886298616,171.64624668194762,157.34577307319063
252,133.08027727653706,91.54118780090197,65.86987323503817,129.79611482629207,172.14955939531183,157.34577307319063
253,133.08027727653706,91.54118780090197,65.698259489883,129.79611482629207,171.9965746751952,157.17570958643708
254,133.08027727653706,91.54118780090197,65.698259489883,129.79611482629207,171.9965746751952,157.17570958643708
255,133.08027727653706,91.54118780090197,65.77905213667948,129.79611482629207,172.0259064792277,157.25782372905968
256,132.92435179454517,91.69102630028745,65.7666784929876,129.767876163556,172.02268019072375,157.38665910425826
257,132.92435179454517,91.69102630028745,65.72754065078044,129.767876163556,172.02913852019375,157.34577307319063
258,133.04266082727,91.54118780090197,65.90910862695686,129.83015159815537,172.07470761271108,157.38665910425826
259,133.04266082727,91.54118780090197,65.90910862695686,129.83015159815537,172.07470761271108,157.38665910425826
260,133.04266082727,91.54118780090197,65.86987323503817,129.83015159815537,172.08118142318762,157.34577307319063
261,133.04266082727,91.54118780090197,65.86987323503817,129.83015159815537,172.08118142318762,157.34577307319063
262,133.04266082727,91.54118780090197,65.90910862695686,129.83015159815537,172.07470761271108,157.38665910425826
263,132.5600218768841,91.54118780090197,66.19409339208444,129.6194521821474,171.80579093848957,157.66849306059848
264,132.5600218768841,91.54118780090197,66.19409339208444,129.6194521821474,171.80579093848957,157.66849306059848
265,132.5600218768841,91.54118780090197,65.90910862695686,129.6194521821474,171.53994287045802,157.38665910425826
266,132.5600218768841,91.54118780090197,65.90910862695686,129.6194521821474,171.53994287045802,157.38665910425826
267,132.5600218768841,91.54118780090197,65.90910862695686,129.6194521821474,171.53994287045802,157.38665910425826
268,132.5600218768841,91.54118780090197,65.81288627616935,129.6194521821474,171.40653021399154,157.29354908577784
269,132.5600218768841,91.54118780090197,65.90910862695686,129.6194521821474,171.53994287045802,157.38665910425826
270,132.5600218768841,91.54118780090197,65.895924001413,129.6194521821474,171.47814146415274,157.37597003354736
271,131.5426022245265,91.76183402700713,66.22660794574941,129.22888742073113,170.82736607464275,157.91583766044494
272,131.5426022245265,91.76183402700713,66.0746986372242,129.22888742073113,170.64620710698495,157.76767243006407
273,132.03854361511264,91.76183402700713,66.17955046689269,129.46438392082976,171.31980066530545,157.86941186943088
274,132.09425119966423,91.61207859229044,66.32185537211696,129.46438392082976,171.31980066530545,157.86941186943088
275,132.14489017741093,91.56274604881617,66.2622818804182,129.46438392082976,171.18421072049838,157.76767243006407
276,132.14489017741093,91.56274604881617,66.2622818804182,129.46438392082976,171.18421072049838,157.76767243006407
277,132.14489017741093,91.56274604881617,66.2622818804182,129.46438392082976,171.18421072049838,157.76767243006407
278,132.14489017741093,91.56274604881617,66.2622818804182,129.46438392082976,171.18421072049838,157.76767243006407
279,132.5793845211238,91.61207859229044,66.21717299915484,129.64161825586726,171.73965878619885,157.76767243006407
